DOR Code,Municipality,Fiscal Year,Residential,Open Space,Commercial,Industrial,Personal Property
218,Norton,2009,10.91,0.00,10.91,10.91,10.91
218,Norton,2010,11.58,0.00,11.58,11.58,11.58
218,Norton,2011,12.68,0.00,12.68,12.68,12.68
218,Norton,2012,13.54,0.00,13.54,13.54,13.54
218,Norton,2013,14.92,0.00,14.92,14.92,14.92
218,Norton,2014,15.37,0.00,15.37,15.37,15.37
218,Norton,2015,15.39,0.00,15.39,15.39,15.39
218,Norton,2016,15.61,0.00,15.61,15.61,15.61
218,Norton,2017,15.37,0.00,15.37,15.37,15.37
219,Norwell,2003,12.72,0.00,12.72,12.72,12.72
219,Norwell,2004,13.18,0.00,13.18,13.18,13.18
219,Norwell,2005,10.60,0.00,10.60,10.60,10.60
219,Norwell,2006,10.93,0.00,10.93,10.93,10.93
219,Norwell,2007,10.69,0.00,10.69,10.69,10.69
219,Norwell,2008,11.07,0.00,11.07,11.07,11.07
219,Norwell,2009,11.75,0.00,11.75,11.75,11.75
219,Norwell,2010,12.75,0.00,12.75,12.75,12.75
219,Norwell,2011,13.87,0.00,13.87,13.87,13.87
219,Norwell,2012,14.24,0.00,14.24,14.24,14.24
219,Norwell,2013,16.10,0.00,16.10,16.10,16.10
219,Norwell,2014,16.37,0.00,16.37,16.37,16.37
219,Norwell,2015,16.50,0.00,16.50,16.50,16.50
219,Norwell,2016,16.50,0.00,16.50,16.50,16.50
219,Norwell,2017,16.45,0.00,16.45,16.45,16.45
220,Norwood,2003,9.16,0.00,14.45,14.45,14.45
220,Norwood,2004,9.62,0.00,15.07,15.07,15.07
220,Norwood,2005,8.27,0.00,15.29,15.29,15.29
220,Norwood,2006,7.34,0.00,16.43,16.43,16.43
220,Norwood,2007,7.54,0.00,17.35,17.35,17.35
220,Norwood,2008,8.13,0.00,16.14,16.14,16.14
220,Norwood,2009,8.46,0.00,16.07,16.07,16.07
220,Norwood,2010,9.33,0.00,17.40,17.40,17.40
220,Norwood,2011,10.10,0.00,18.99,18.99,18.99
220,Norwood,2012,10.58,0.00,20.29,20.29,20.29
220,Norwood,2013,11.04,0.00,21.17,21.17,21.17
220,Norwood,2014,11.58,0.00,22.22,22.22,22.22
220,Norwood,2015,11.47,0.00,23.18,23.18,23.18
220,Norwood,2016,11.12,0.00,21.71,21.71,21.71
220,Norwood,2017,11.15,0.00,22.46,22.46,22.46
221,Oak Bluffs,2003,6.98,6.98,6.98,6.98,6.98
221,Oak Bluffs,2004,6.83,6.83,6.83,6.83,6.83
221,Oak Bluffs,2005,6.07,6.07,6.07,6.07,6.07
221,Oak Bluffs,2006,5.75,5.75,5.75,5.75,5.75
221,Oak Bluffs,2007,5.59,5.59,5.59,5.59,5.59
221,Oak Bluffs,2008,5.63,5.63,5.63,5.63,5.63
221,Oak Bluffs,2009,6.04,6.04,6.04,6.04,6.04
221,Oak Bluffs,2010,6.30,6.30,6.30,6.30,6.30
221,Oak Bluffs,2011,7.03,7.03,7.03,7.03,7.03
221,Oak Bluffs,2012,7.39,7.39,7.39,7.39,7.39
221,Oak Bluffs,2013,7.71,7.71,7.71,7.71,7.71
221,Oak Bluffs,2014,7.81,7.81,7.81,7.81,7.81
221,Oak Bluffs,2015,7.96,7.96,7.96,7.96,7.96
221,Oak Bluffs,2016,8.11,8.11,8.11,8.11,8.11
221,Oak Bluffs,2017,8.15,8.15,8.15,8.15,8.15
222,Oakham,2003,12.00,0.00,12.00,12.00,12.00
222,Oakham,2004,11.54,0.00,11.54,11.54,11.54
222,Oakham,2005,8.95,0.00,8.95,8.95,8.95
222,Oakham,2006,8.82,0.00,8.82,8.82,8.82
222,Oakham,2007,8.40,0.00,8.40,8.40,8.40
222,Oakham,2008,8.84,0.00,8.84,8.84,8.84
222,Oakham,2009,8.62,0.00,8.62,8.62,8.62
222,Oakham,2010,10.32,0.00,10.32,10.32,10.32
222,Oakham,2011,10.92,0.00,10.92,10.92,10.92
222,Oakham,2012,11.34,0.00,11.34,11.34,11.34
222,Oakham,2013,12.38,0.00,12.38,12.38,12.38
222,Oakham,2014,12.96,0.00,12.96,12.96,12.96
222,Oakham,2015,13.68,0.00,13.68,13.68,13.68
222,Oakham,2016,13.90,0.00,13.90,13.90,13.90
222,Oakham,2017,14.25,0.00,14.25,14.25,14.25
223,Orange,2003,18.98,0.00,18.98,18.98,18.98
223,Orange,2004,18.14,0.00,18.14,18.14,18.14
223,Orange,2005,14.21,0.00,14.21,14.21,14.21
223,Orange,2006,14.03,0.00,14.03,14.03,14.03
223,Orange,2007,14.14,0.00,14.14,14.14,14.14
223,Orange,2008,12.62,0.00,12.62,12.62,12.62
223,Orange,2009,12.84,0.00,12.84,12.84,12.84
223,Orange,2010,13.87,0.00,13.87,13.87,13.87
223,Orange,2011,16.58,0.00,16.58,16.58,16.58
223,Orange,2012,17.69,0.00,17.69,17.69,17.69
223,Orange,2013,18.80,0.00,18.80,18.80,18.80
223,Orange,2014,19.74,0.00,19.74,19.74,19.74
223,Orange,2015,20.77,0.00,20.77,20.77,20.77
223,Orange,2016,21.70,0.00,21.70,21.70,21.70
223,Orange,2017,21.23,0.00,21.23,21.23,21.23
224,Orleans,2003,5.12,0.00,5.12,5.12,5.12
224,Orleans,2004,4.41,0.00,4.41,4.41,4.41
224,Orleans,2005,4.39,0.00,4.39,4.39,4.39
224,Orleans,2006,4.16,0.00,4.16,4.16,4.16
224,Orleans,2007,4.27,0.00,4.27,4.27,4.27
224,Orleans,2008,4.52,0.00,4.52,4.52,4.52
224,Orleans,2009,4.88,0.00,4.88,4.88,4.88
224,Orleans,2010,5.15,0.00,5.15,5.15,5.15
224,Orleans,2011,5.57,0.00,5.57,5.57,5.57
224,Orleans,2012,5.91,0.00,5.91,5.91,5.91
224,Orleans,2013,6.10,0.00,6.10,6.10,6.10
224,Orleans,2014,6.20,0.00,6.20,6.20,6.20
224,Orleans,2015,6.42,0.00,6.42,6.42,6.42
224,Orleans,2016,6.46,0.00,6.46,6.46,6.46
224,Orleans,2017,6.33,0.00,6.33,6.33,6.33
225,Otis,2003,9.08,0.00,9.08,9.08,9.08
225,Otis,2004,7.00,0.00,7.00,7.00,7.00
225,Otis,2005,7.41,0.00,7.41,7.41,7.41
225,Otis,2006,5.80,0.00,5.80,5.80,5.80
225,Otis,2007,6.04,0.00,6.04,6.04,6.04
225,Otis,2008,6.20,0.00,6.20,6.20,6.20
225,Otis,2009,6.39,0.00,6.39,6.39,6.39
225,Otis,2010,6.33,0.00,6.33,6.33,6.33
225,Otis,2011,6.62,0.00,6.62,6.62,6.62
225,Otis,2012,6.78,0.00,6.78,6.78,6.78
225,Otis,2013,7.17,0.00,7.17,7.17,7.17
225,Otis,2014,7.30,0.00,7.30,7.30,7.30
225,Otis,2015,7.53,0.00,7.53,7.53,7.53
225,Otis,2016,7.85,0.00,7.85,7.85,7.85
225,Otis,2017,8.08,0.00,8.08,8.08,8.08
226,Oxford,2003,14.46,0.00,14.46,14.46,14.46
226,Oxford,2004,14.86,0.00,14.86,14.86,14.86
226,Oxford,2005,11.90,0.00,11.90,11.90,11.90
226,Oxford,2006,11.50,0.00,11.50,11.50,11.50
226,Oxford,2007,10.60,0.00,10.60,10.60,10.60
226,Oxford,2008,10.39,0.00,10.39,10.39,10.39
226,Oxford,2009,10.76,0.00,10.76,10.76,10.76
226,Oxford,2010,12.30,0.00,12.30,12.30,12.30
226,Oxford,2011,13.08,0.00,13.08,13.08,13.08
226,Oxford,2012,13.89,0.00,13.89,13.89,13.89
226,Oxford,2013,14.45,0.00,14.45,14.45,14.45
226,Oxford,2014,15.00,0.00,15.00,15.00,15.00
226,Oxford,2015,15.79,0.00,15.79,15.79,15.79
226,Oxford,2016,16.93,0.00,16.93,16.93,16.93
226,Oxford,2017,16.85,0.00,16.85,16.85,16.85
227,Palmer,2003,18.47,0.00,18.47,18.47,18.47
227,Palmer,2004,16.03,0.00,16.03,16.03,16.03
227,Palmer,2005,14.62,0.00,14.62,14.62,14.62
227,Palmer,2006,13.95,0.00,13.95,13.95,13.95
227,Palmer,2007,13.14,0.00,13.14,13.14,13.14
227,Palmer,2008,13.12,0.00,13.12,13.12,13.12
227,Palmer,2009,14.05,0.00,14.05,14.05,14.05
227,Palmer,2010,15.01,0.00,15.01,15.01,15.01
227,Palmer,2011,15.85,0.00,15.85,15.85,15.85
227,Palmer,2012,15.61,0.00,15.61,15.61,15.61
227,Palmer,2013,16.69,0.00,16.69,16.69,16.69
227,Palmer,2014,18.06,0.00,18.06,18.06,18.06
227,Palmer,2015,19.33,0.00,19.33,19.33,19.33
227,Palmer,2016,19.97,0.00,19.97,19.97,19.97
227,Palmer,2017,20.07,0.00,20.07,20.07,20.07
228,Paxton,2003,17.89,16.10,17.86,17.86,17.86
228,Paxton,2004,12.85,11.57,12.83,12.83,12.83
228,Paxton,2005,12.85,12.85,12.85,12.85,12.85
228,Paxton,2006,12.41,12.41,12.41,12.41,12.41
228,Paxton,2007,11.42,0.00,11.42,11.42,11.42
228,Paxton,2008,11.92,0.00,11.92,11.92,11.92
228,Paxton,2009,13.26,0.00,13.26,13.26,13.26
228,Paxton,2010,16.30,0.00,16.30,16.30,16.30
228,Paxton,2011,17.03,0.00,17.03,17.03,17.03
228,Paxton,2012,18.16,0.00,18.16,18.16,18.16
228,Paxton,2013,19.22,0.00,19.22,19.22,19.22
228,Paxton,2014,20.51,0.00,20.51,20.51,20.51
228,Paxton,2015,20.79,0.00,20.79,20.79,20.79
228,Paxton,2016,20.59,0.00,20.59,20.59,20.59
228,Paxton,2017,20.39,0.00,20.39,20.39,20.39
229,Peabody,2003,9.45,0.00,18.72,18.72,18.72
229,Peabody,2004,8.09,0.00,15.83,15.83,15.83
229,Peabody,2005,8.30,0.00,17.18,17.18,17.18
229,Peabody,2006,7.60,0.00,16.06,16.06,16.06
229,Peabody,2007,7.76,0.00,16.16,16.16,16.16
229,Peabody,2008,8.67,0.00,17.80,17.80,17.80
229,Peabody,2009,9.30,0.00,18.03,18.03,18.03
229,Peabody,2010,10.50,0.00,20.57,20.57,20.57
229,Peabody,2011,11.58,0.00,23.14,23.14,23.14
229,Peabody,2012,11.82,0.00,23.43,23.43,23.43
229,Peabody,2013,11.98,0.00,23.57,23.57,23.57
229,Peabody,2014,12.40,0.00,24.46,24.46,24.46
229,Peabody,2015,12.30,0.00,24.30,24.30,24.30
229,Peabody,2016,11.92,0.00,24.19,24.19,24.19
229,Peabody,2017,11.76,0.00,24.29,24.29,24.29
230,Pelham,2003,20.31,0.00,20.31,20.31,20.31
230,Pelham,2004,20.48,0.00,20.48,20.48,20.48
230,Pelham,2005,15.79,0.00,15.79,15.79,15.79
230,Pelham,2006,20.72,0.00,20.72,20.72,20.72
230,Pelham,2007,18.36,0.00,18.36,18.36,18.36
230,Pelham,2008,17.37,0.00,17.37,17.37,17.37
230,Pelham,2009,18.06,0.00,18.06,18.06,18.06
230,Pelham,2010,18.34,0.00,18.34,18.34,18.34
230,Pelham,2011,18.20,0.00,18.20,18.20,18.20
230,Pelham,2012,19.64,0.00,19.64,19.64,19.64
230,Pelham,2013,20.03,0.00,20.03,20.03,20.03
230,Pelham,2014,20.40,0.00,20.40,20.40,20.40
230,Pelham,2015,20.79,0.00,20.79,20.79,20.79
230,Pelham,2016,21.21,0.00,21.21,21.21,21.21
230,Pelham,2017,21.00,0.00,21.00,21.00,21.00
231,Pembroke,2003,12.12,0.00,12.12,12.12,12.12
231,Pembroke,2004,11.74,0.00,11.74,11.74,11.74
231,Pembroke,2005,10.06,0.00,10.06,10.06,10.06
231,Pembroke,2006,10.25,0.00,10.25,10.25,10.25
231,Pembroke,2007,10.41,0.00,10.41,10.41,10.41
231,Pembroke,2008,10.93,0.00,10.93,10.93,10.93
231,Pembroke,2009,11.65,0.00,11.65,11.65,11.65
231,Pembroke,2010,12.89,0.00,12.89,12.89,12.89
231,Pembroke,2011,13.47,0.00,13.47,13.47,13.47
231,Pembroke,2012,13.91,0.00,13.91,13.91,13.91
231,Pembroke,2013,14.20,0.00,14.20,14.20,14.20
231,Pembroke,2014,14.69,0.00,14.69,14.69,14.69
231,Pembroke,2015,14.74,0.00,14.74,14.74,14.74
231,Pembroke,2016,15.26,0.00,15.26,15.26,15.26
231,Pembroke,2017,15.10,0.00,15.10,15.10,15.10
232,Pepperell,2003,13.01,0.00,13.01,13.01,13.01
232,Pepperell,2004,13.24,0.00,13.24,13.24,13.24
232,Pepperell,2005,10.12,0.00,10.12,10.12,10.12
232,Pepperell,2006,10.52,0.00,10.52,10.52,10.52
232,Pepperell,2007,10.10,0.00,10.10,10.10,10.10
232,Pepperell,2008,10.06,0.00,10.06,10.06,10.06
232,Pepperell,2009,10.87,0.00,10.87,10.87,10.87
232,Pepperell,2010,12.58,0.00,12.58,12.58,12.58
232,Pepperell,2011,13.13,0.00,13.13,13.13,13.13
232,Pepperell,2012,13.59,0.00,13.59,13.59,13.59
232,Pepperell,2013,14.78,0.00,14.78,14.78,14.78
232,Pepperell,2014,15.86,0.00,15.86,15.86,15.86
232,Pepperell,2015,15.95,0.00,15.95,15.95,15.95
232,Pepperell,2016,16.53,0.00,16.53,16.53,16.53
232,Pepperell,2017,15.89,0.00,15.89,15.89,15.89
233,Peru,2003,17.61,0.00,17.61,17.61,17.61
233,Peru,2004,19.00,0.00,19.00,19.00,19.00
233,Peru,2005,16.00,0.00,16.00,16.00,16.00
233,Peru,2006,17.67,0.00,17.67,17.67,17.67
233,Peru,2007,16.92,0.00,16.92,16.92,16.92
233,Peru,2008,14.07,0.00,14.07,14.07,14.07
233,Peru,2009,14.49,0.00,14.49,14.49,14.49
233,Peru,2010,15.33,0.00,15.33,15.33,15.33
233,Peru,2011,15.07,0.00,15.07,15.07,15.07
233,Peru,2012,15.40,0.00,15.40,15.40,15.40
233,Peru,2013,16.30,0.00,16.30,16.30,16.30
233,Peru,2014,17.26,0.00,17.26,17.26,17.26
233,Peru,2015,18.36,0.00,18.36,18.36,18.36
233,Peru,2016,20.15,0.00,20.15,20.15,20.15
233,Peru,2017,17.58,0.00,17.58,17.58,17.58
234,Petersham,2003,17.68,0.00,17.68,17.68,17.68
234,Petersham,2004,13.15,0.00,13.15,13.15,13.15
234,Petersham,2005,13.78,0.00,13.78,13.78,13.78
234,Petersham,2006,10.32,0.00,10.32,10.32,10.32
234,Petersham,2007,10.21,0.00,10.21,10.21,10.21
234,Petersham,2008,11.45,0.00,11.45,11.45,11.45
234,Petersham,2009,12.38,0.00,12.38,12.38,12.38
234,Petersham,2010,13.30,0.00,13.30,13.30,13.30
234,Petersham,2011,14.17,0.00,14.17,14.17,14.17
234,Petersham,2012,15.51,0.00,15.51,15.51,15.51
234,Petersham,2013,16.18,0.00,16.18,16.18,16.18
234,Petersham,2014,15.93,0.00,15.93,15.93,15.93
234,Petersham,2015,16.99,0.00,16.99,16.99,16.99
234,Petersham,2016,16.42,0.00,16.42,16.42,16.42
234,Petersham,2017,16.19,0.00,16.19,16.19,16.19
235,Phillipston,2003,15.70,15.70,15.70,15.70,15.70
235,Phillipston,2004,11.62,11.62,11.62,11.62,11.62
235,Phillipston,2005,10.48,10.48,10.48,10.48,10.48
235,Phillipston,2006,8.55,8.55,8.55,8.55,8.55
235,Phillipston,2007,8.41,8.41,8.41,8.41,8.41
235,Phillipston,2008,11.35,11.35,11.35,11.35,11.35
235,Phillipston,2009,11.37,11.37,11.37,11.37,11.37
235,Phillipston,2010,12.48,0.00,12.48,12.48,12.48
235,Phillipston,2011,13.67,0.00,13.67,13.67,13.67
235,Phillipston,2012,14.62,0.00,14.62,14.62,14.62
235,Phillipston,2013,15.56,0.00,15.56,15.56,15.56
235,Phillipston,2014,16.29,0.00,16.29,16.29,16.29
235,Phillipston,2015,15.70,0.00,15.70,15.70,15.70
235,Phillipston,2016,16.89,0.00,16.89,16.89,16.89
235,Phillipston,2017,16.68,0.00,16.68,16.68,16.68
236,Pittsfield,2003,20.01,20.01,29.35,29.35,29.35
236,Pittsfield,2004,20.24,20.24,29.58,29.58,29.58
236,Pittsfield,2005,15.65,15.65,25.05,25.05,25.05
236,Pittsfield,2006,15.65,15.65,27.66,27.66,27.66
236,Pittsfield,2007,14.25,14.25,27.31,27.31,27.31
236,Pittsfield,2008,13.15,13.15,28.35,28.35,28.35
236,Pittsfield,2009,13.67,13.67,28.88,28.88,28.88
236,Pittsfield,2010,14.20,14.20,29.41,29.41,29.41
236,Pittsfield,2011,15.19,15.19,30.95,30.95,30.95
236,Pittsfield,2012,16.11,16.11,32.85,32.85,32.85
236,Pittsfield,2013,16.70,16.70,34.47,34.47,34.47
236,Pittsfield,2014,17.15,17.15,35.17,35.17,35.17
236,Pittsfield,2015,18.06,18.06,36.63,36.63,36.63
236,Pittsfield,2016,18.76,18.76,38.06,38.06,38.06
236,Pittsfield,2017,19.63,19.63,39.78,39.78,39.78
237,Plainfield,2003,14.00,0.00,14.00,14.00,14.00
237,Plainfield,2004,15.00,0.00,15.00,15.00,15.00
237,Plainfield,2005,13.04,0.00,13.04,13.04,13.04
237,Plainfield,2006,11.60,0.00,11.60,11.60,11.60
237,Plainfield,2007,12.18,0.00,12.18,12.18,12.18
237,Plainfield,2008,13.97,0.00,13.97,13.97,13.97
237,Plainfield,2009,13.80,0.00,13.80,13.80,13.80
237,Plainfield,2010,14.54,0.00,14.54,14.54,14.54
237,Plainfield,2011,14.83,0.00,14.83,14.83,14.83
237,Plainfield,2012,17.48,0.00,17.48,17.48,17.48
237,Plainfield,2013,18.56,0.00,18.56,18.56,18.56
237,Plainfield,2014,17.88,0.00,17.88,17.88,17.88
237,Plainfield,2015,17.83,0.00,17.83,17.83,17.83
237,Plainfield,2016,18.86,0.00,18.86,18.86,18.86
237,Plainfield,2017,19.46,0.00,19.46,19.46,19.46
238,Plainville,2003,12.60,0.00,12.60,12.60,12.60
238,Plainville,2004,13.12,0.00,13.12,13.12,13.12
238,Plainville,2005,11.80,0.00,11.80,11.80,11.80
238,Plainville,2006,10.56,0.00,10.56,10.56,10.56
238,Plainville,2007,10.72,0.00,10.72,10.72,10.72
238,Plainville,2008,10.74,0.00,10.74,10.74,10.74
238,Plainville,2009,11.89,0.00,11.89,11.89,11.89
238,Plainville,2010,12.57,0.00,12.57,12.57,12.57
238,Plainville,2011,13.57,0.00,13.57,13.57,13.57
238,Plainville,2012,13.99,0.00,13.99,13.99,13.99
238,Plainville,2013,14.47,0.00,15.48,15.48,15.48
238,Plainville,2014,14.96,0.00,16.02,16.02,16.02
238,Plainville,2015,15.42,0.00,16.50,16.50,16.50
238,Plainville,2016,14.83,0.00,16.81,16.81,16.81
238,Plainville,2017,15.00,0.00,17.55,17.55,17.55
239,Plymouth,2003,12.30,12.30,12.30,12.30,12.30
239,Plymouth,2004,11.81,11.81,11.81,11.81,11.81
239,Plymouth,2005,10.43,0.00,10.43,10.43,10.43
239,Plymouth,2006,9.88,0.00,9.88,9.88,9.88
239,Plymouth,2007,9.71,0.00,9.71,9.71,9.71
239,Plymouth,2008,10.33,0.00,10.33,10.33,10.33
239,Plymouth,2009,11.07,0.00,11.07,11.07,11.07
239,Plymouth,2010,12.42,0.00,12.42,12.42,12.42
239,Plymouth,2011,13.04,0.00,13.04,13.04,13.04
239,Plymouth,2012,13.84,0.00,13.84,13.84,13.84
239,Plymouth,2013,14.43,0.00,14.43,14.43,14.43
239,Plymouth,2014,15.13,0.00,15.13,15.13,15.13
239,Plymouth,2015,15.54,0.00,15.54,15.54,15.54
239,Plymouth,2016,16.27,0.00,16.27,16.27,16.27
239,Plymouth,2017,16.58,0.00,16.58,16.58,16.58
240,Plympton,2003,15.15,0.00,15.15,15.15,15.15
240,Plympton,2004,15.96,0.00,15.96,15.96,15.96
240,Plympton,2005,12.52,0.00,12.52,12.52,12.52
240,Plympton,2006,11.49,0.00,11.49,11.49,11.49
240,Plympton,2007,12.07,0.00,12.07,12.07,12.07
240,Plympton,2008,11.87,0.00,11.87,11.87,11.87
240,Plympton,2009,12.66,0.00,12.66,12.66,12.66
240,Plympton,2010,15.01,0.00,15.01,15.01,15.01
240,Plympton,2011,15.97,0.00,15.97,15.97,15.97
240,Plympton,2012,16.25,0.00,16.25,16.25,16.25
240,Plympton,2013,16.48,0.00,16.48,16.48,16.48
240,Plympton,2014,16.97,0.00,16.97,16.97,16.97
240,Plympton,2015,16.95,0.00,16.95,16.95,16.95
240,Plympton,2016,17.66,0.00,17.66,17.66,17.66
240,Plympton,2017,18.03,0.00,18.03,18.03,18.03
241,Princeton,2003,13.60,13.60,13.60,13.60,13.60
241,Princeton,2004,12.71,12.71,12.71,12.71,12.71
241,Princeton,2005,12.44,12.44,12.44,12.44,12.44
241,Princeton,2006,11.98,0.00,11.98,11.98,11.98
241,Princeton,2007,11.78,0.00,11.78,11.78,11.78
241,Princeton,2008,12.56,0.00,12.56,12.56,12.56
241,Princeton,2009,13.80,0.00,13.80,13.80,13.80
241,Princeton,2010,15.38,0.00,15.38,15.38,15.38
241,Princeton,2011,15.84,0.00,15.84,15.84,15.84
241,Princeton,2012,16.84,0.00,16.84,16.84,16.84
241,Princeton,2013,17.50,0.00,17.50,17.50,17.50
241,Princeton,2014,17.24,0.00,17.24,17.24,17.24
241,Princeton,2015,17.30,0.00,17.30,17.30,17.30
241,Princeton,2016,17.80,0.00,17.80,17.80,17.80
241,Princeton,2017,17.78,0.00,17.78,17.78,17.78
242,Provincetown,2003,5.57,0.00,5.57,5.57,5.57
242,Provincetown,2004,5.45,0.00,5.45,5.45,5.45
242,Provincetown,2005,5.56,0.00,5.56,5.56,5.56
242,Provincetown,2006,5.05,0.00,5.05,5.05,5.05
242,Provincetown,2007,4.96,0.00,4.96,4.96,4.96
242,Provincetown,2008,5.12,0.00,5.12,5.12,5.12
242,Provincetown,2009,5.54,0.00,5.54,5.54,5.54
242,Provincetown,2010,6.12,0.00,6.12,6.12,6.12
242,Provincetown,2011,6.81,0.00,6.81,6.81,6.81
242,Provincetown,2012,7.20,0.00,7.20,7.20,7.20
242,Provincetown,2013,7.34,0.00,7.34,7.34,7.34
242,Provincetown,2014,7.25,0.00,7.25,7.25,7.25
242,Provincetown,2015,7.38,0.00,7.38,7.38,7.38
242,Provincetown,2016,7.80,0.00,7.31,7.31,7.31
242,Provincetown,2017,7.71,0.00,7.45,7.45,7.45
243,Quincy,2003,13.62,0.00,28.18,28.18,28.18
243,Quincy,2004,12.56,0.00,26.23,26.23,26.23
243,Quincy,2005,10.84,0.00,22.32,22.32,22.32
243,Quincy,2006,10.33,0.00,23.29,23.29,23.29
243,Quincy,2007,10.44,0.00,22.41,22.41,22.41
243,Quincy,2008,10.83,0.00,22.22,22.22,22.22
243,Quincy,2009,12.60,0.00,25.92,25.92,25.92
243,Quincy,2010,13.22,0.00,27.45,27.45,27.45
243,Quincy,2011,13.42,0.00,27.85,27.85,27.85
243,Quincy,2012,13.75,0.00,28.66,28.66,28.66
243,Quincy,2013,14.50,0.00,30.61,30.61,30.61
243,Quincy,2014,14.86,0.00,31.23,31.23,31.23
243,Quincy,2015,14.60,0.00,30.26,30.26,30.26
243,Quincy,2016,14.36,0.00,29.37,29.37,29.37
243,Quincy,2017,14.17,0.00,28.71,28.71,28.71
244,Randolph,2003,12.67,0.00,22.09,22.09,22.09
244,Randolph,2004,11.08,0.00,18.87,18.87,18.87
244,Randolph,2005,9.80,0.00,19.06,19.06,19.06
244,Randolph,2006,9.85,0.00,19.12,19.12,19.12
244,Randolph,2007,9.22,0.00,17.85,17.85,17.85
244,Randolph,2008,9.58,0.00,18.58,18.58,18.58
244,Randolph,2009,12.42,0.00,24.40,24.40,24.40
244,Randolph,2010,13.94,0.00,25.23,25.23,25.23
244,Randolph,2011,15.47,0.00,28.07,28.07,28.07
244,Randolph,2012,16.03,0.00,29.12,29.12,29.12
244,Randolph,2013,17.35,0.00,30.73,30.73,30.73
244,Randolph,2014,18.17,0.00,32.11,32.11,32.11
244,Randolph,2015,18.10,0.00,33.18,33.18,33.18
244,Randolph,2016,17.39,0.00,33.16,33.16,33.16
244,Randolph,2017,16.18,0.00,31.83,31.83,31.83
245,Raynham,2003,14.43,0.00,16.31,16.31,16.31
245,Raynham,2004,9.67,0.00,12.76,12.76,12.76
245,Raynham,2005,10.25,0.00,13.42,13.42,13.42
245,Raynham,2006,9.45,0.00,12.82,12.82,12.82
245,Raynham,2007,9.18,0.00,12.43,12.43,12.43
245,Raynham,2008,10.28,0.00,14.12,14.12,14.12
245,Raynham,2009,11.17,0.00,15.45,15.45,15.45
245,Raynham,2010,12.09,0.00,16.85,16.85,16.85
245,Raynham,2011,13.56,0.00,18.90,18.90,18.90
245,Raynham,2012,14.24,0.00,19.85,19.85,19.85
245,Raynham,2013,14.66,0.00,20.59,20.59,20.59
245,Raynham,2014,15.42,0.00,21.63,21.63,21.63
245,Raynham,2015,15.24,0.00,21.59,21.59,21.59
245,Raynham,2016,14.98,0.00,20.90,20.90,20.90
245,Raynham,2017,15.03,0.00,20.92,20.92,20.92
246,Reading,2003,11.49,0.00,11.49,11.49,11.49
246,Reading,2004,12.23,0.00,12.23,12.23,12.23
246,Reading,2005,12.57,0.00,12.57,12.57,12.57
246,Reading,2006,12.08,0.00,12.08,12.08,12.08
246,Reading,2007,12.07,0.00,12.07,12.07,12.07
246,Reading,2008,12.60,0.00,12.60,12.60,12.60
246,Reading,2009,13.21,0.00,13.21,13.21,13.21
246,Reading,2010,13.75,0.00,13.75,13.75,13.75
246,Reading,2011,13.80,0.00,13.80,13.80,13.80
246,Reading,2012,14.15,0.00,14.15,14.15,14.15
246,Reading,2013,14.94,0.00,14.94,14.94,14.94
246,Reading,2014,14.74,0.00,14.74,14.74,14.74
246,Reading,2015,14.70,0.00,14.70,14.70,14.70
246,Reading,2016,14.50,0.00,14.50,14.50,14.50
246,Reading,2017,14.03,0.00,14.03,14.03,14.03
247,Rehoboth,2003,12.66,0.00,12.66,12.66,12.66
247,Rehoboth,2004,9.67,0.00,9.67,9.67,9.67
247,Rehoboth,2005,8.86,0.00,8.86,8.86,8.86
247,Rehoboth,2006,8.15,0.00,8.15,8.15,8.15
247,Rehoboth,2007,7.53,0.00,7.53,7.53,7.53
247,Rehoboth,2008,8.03,0.00,8.03,8.03,8.03
247,Rehoboth,2009,8.90,0.00,8.90,8.90,8.90
247,Rehoboth,2010,9.32,0.00,9.32,9.32,9.32
247,Rehoboth,2011,10.13,0.00,10.13,10.13,10.13
247,Rehoboth,2012,10.97,0.00,10.97,10.97,10.97
247,Rehoboth,2013,11.75,0.00,11.75,11.75,11.75
247,Rehoboth,2014,12.44,0.00,12.44,12.44,12.44
247,Rehoboth,2015,12.31,0.00,12.31,12.31,12.31
247,Rehoboth,2016,12.15,0.00,12.15,12.15,12.15
247,Rehoboth,2017,12.56,0.00,12.56,12.56,12.56
248,Revere,2003,13.58,0.00,27.22,27.22,27.22
248,Revere,2004,14.15,0.00,28.51,28.51,28.51
248,Revere,2005,10.13,0.00,22.82,22.82,22.82
248,Revere,2006,10.13,0.00,21.59,21.59,21.59
248,Revere,2007,10.13,0.00,20.66,20.66,20.66
248,Revere,2008,10.13,0.00,19.63,19.63,19.63
248,Revere,2009,11.23,0.00,22.01,22.01,22.01
248,Revere,2010,13.37,0.00,26.84,26.84,26.84
248,Revere,2011,14.44,0.00,29.30,29.30,29.30
248,Revere,2012,15.07,0.00,30.47,30.47,30.47
248,Revere,2013,15.56,0.00,31.56,31.56,31.56
248,Revere,2014,15.55,0.00,31.55,31.55,31.55
248,Revere,2015,14.80,0.00,29.74,29.74,29.74
248,Revere,2016,14.45,0.00,28.70,28.70,28.70
248,Revere,2017,13.99,0.00,27.53,27.53,27.53
249,Richmond,2003,11.10,0.00,11.10,11.10,11.10
249,Richmond,2004,11.18,0.00,11.18,11.18,11.18
